# Please note that there may be discrepancies between your electric bill and what Sense reports due to data interruptions (such as Wi-Fi signal loss or loss of power) or other issues.,,,,,,,,
DateTime,Device ID,Name,Device Type,Device Make,Device Model,Device Location,Avg Wattage,kWh
3/3/2020 3:00,always_on,Always On,AlwaysOn,,,,404,0.404
3/3/2020 3:00,cfd74978,Furnace,Furnace,,,,467.7,0.468
3/3/2020 3:00,solar,Solar Production,Solar,,,,4.868,0.005
3/3/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,80.479,0.08
3/3/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,24.726,0.025
3/3/2020 3:00,hgLq1FnZ,kasa plug,Smart Plug,,,,212.181,0.212
3/3/2020 4:00,mains,Total Usage,,,,,1319.443,1.319
3/3/2020 4:00,always_on,Always On,AlwaysOn,,,,404,0.404
3/3/2020 4:00,c4efa971,Fridge,Fridge,,,,119.315,0.119
3/3/2020 4:00,cfd74978,Furnace,Furnace,,,,278.4,0.278
3/3/2020 4:00,solar,Solar Production,Solar,,,,4.347,0.004
3/3/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,48.356,0.048
3/3/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,29.64,0.03
3/3/2020 4:00,hgLq1FnZ,kasa plug,Smart Plug,,,,200.04,0.2
3/3/2020 5:00,mains,Total Usage,,,,,1406.526,1.407
3/3/2020 5:00,always_on,Always On,AlwaysOn,,,,404,0.404
3/3/2020 5:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/3/2020 5:00,cfd74978,Furnace,Furnace,,,,382.479,0.382
3/3/2020 5:00,solar,Solar Production,Solar,,,,4.777,0.005
3/3/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,65.491,0.065
3/3/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,35.381,0.035
3/3/2020 5:00,hgLq1FnZ,kasa plug,Smart Plug,,,,226.558,0.227
3/3/2020 6:00,mains,Total Usage,,,,,1203.428,1.203
3/3/2020 6:00,always_on,Always On,AlwaysOn,,,,412.55,0.413
3/3/2020 6:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/3/2020 6:00,cfd74978,Furnace,Furnace,,,,186.066,0.186
3/3/2020 6:00,solar,Solar Production,Solar,,,,-335.41,-0.335
3/3/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,32.432,0.032
3/3/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,38.007,0.038
3/3/2020 6:00,hgLq1FnZ,kasa plug,Smart Plug,,,,245.349,0.245
3/3/2020 7:00,a69d3ea2,Microwave,Microwave,,,,19.29,0.019
3/3/2020 7:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,57.513,0.058
3/3/2020 7:00,mains,Total Usage,,,,,983.472,0.983
3/3/2020 7:00,always_on,Always On,AlwaysOn,,,,425,0.425
3/3/2020 7:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/3/2020 7:00,solar,Solar Production,Solar,,,,-2630.705,-2.631
3/3/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,21.621,0.022
3/3/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,0.565,0.001
3/3/2020 7:00,hgLq1FnZ,kasa plug,Smart Plug,,,,28.682,0.029
3/3/2020 8:00,mains,Total Usage,,,,,822.768,0.823
3/3/2020 8:00,always_on,Always On,AlwaysOn,,,,425,0.425
3/3/2020 8:00,c4efa971,Fridge,Fridge,,,,141.866,0.142
3/3/2020 8:00,solar,Solar Production,Solar,,,,-4669.346,-4.669
3/3/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,26.172,0.026
3/3/2020 8:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.787,0.001
3/3/2020 9:00,mains,Total Usage,,,,,2467.904,2.468
3/3/2020 9:00,always_on,Always On,AlwaysOn,,,,425,0.425
3/3/2020 9:00,cfd74978,Furnace,Furnace,,,,585.51,0.586
3/3/2020 9:00,solar,Solar Production,Solar,,,,-6009.965,-6.01
3/3/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,22.101,0.022
3/3/2020 9:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.785,0.001
3/3/2020 10:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,334.058,0.334
3/3/2020 10:00,mains,Total Usage,,,,,5436.755,5.437
3/3/2020 10:00,always_on,Always On,AlwaysOn,,,,425,0.425
3/3/2020 10:00,c4efa971,Fridge,Fridge,,,,78.329,0.078
3/3/2020 10:00,cfd74978,Furnace,Furnace,,,,331.316,0.331
3/3/2020 10:00,solar,Solar Production,Solar,,,,-6658.62,-6.659
3/3/2020 10:00,62987bff,Dryer,Dryer,,,,742.753,0.743
3/3/2020 10:00,c947eccb,Motor 1,Mystery Motor,,,,74.151,0.074
3/3/2020 10:00,63b2178f,Furnace1,Mystery Heat,,,,33.472,0.033
3/3/2020 10:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.094,0
3/3/2020 11:00,mains,Total Usage,,,,,2890.495,2.89
3/3/2020 11:00,always_on,Always On,AlwaysOn,,,,425,0.425
3/3/2020 11:00,c4efa971,Fridge,Fridge,,,,3.933,0.004
3/3/2020 11:00,cfd74978,Furnace,Furnace,,,,143.391,0.143
3/3/2020 11:00,solar,Solar Production,Solar,,,,-6858.463,-6.858
3/3/2020 11:00,62987bff,Dryer,Dryer,,,,509.46,0.509
3/3/2020 11:00,c947eccb,Motor 1,Mystery Motor,,,,144.383,0.144
3/3/2020 11:00,63b2178f,Furnace1,Mystery Heat,,,,64.223,0.064
3/3/2020 12:00,mains,Total Usage,,,,,2319.709,2.32
3/3/2020 12:00,always_on,Always On,AlwaysOn,,,,421.933,0.422
3/3/2020 12:00,c4efa971,Fridge,Fridge,,,,68.75,0.069
3/3/2020 12:00,solar,Solar Production,Solar,,,,-6426.323,-6.426
3/3/2020 12:00,62987bff,Dryer,Dryer,,,,1563.699,1.564
3/3/2020 12:00,c947eccb,Motor 1,Mystery Motor,,,,130.179,0.13
3/3/2020 13:00,mains,Total Usage,,,,,516.169,0.516
3/3/2020 13:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 13:00,c4efa971,Fridge,Fridge,,,,10.166,0.01
3/3/2020 13:00,solar,Solar Production,Solar,,,,-5858.393,-5.858
3/3/2020 14:00,mains,Total Usage,,,,,866.956,0.867
3/3/2020 14:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 14:00,c4efa971,Fridge,Fridge,,,,151.1,0.151
3/3/2020 14:00,25c55a21,Dishwasher,Dishwasher,,,,184.336,0.184
3/3/2020 14:00,solar,Solar Production,Solar,,,,-4749.498,-4.749
3/3/2020 15:00,mains,Total Usage,,,,,1118.95,1.119
3/3/2020 15:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 15:00,c4efa971,Fridge,Fridge,,,,77.51,0.078
3/3/2020 15:00,25c55a21,Dishwasher,Dishwasher,,,,436.43,0.436
3/3/2020 15:00,solar,Solar Production,Solar,,,,-3090.698,-3.091
3/3/2020 16:00,mains,Total Usage,,,,,1308.564,1.309
3/3/2020 16:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 16:00,c4efa971,Fridge,Fridge,,,,88.897,0.089
3/3/2020 16:00,25c55a21,Dishwasher,Dishwasher,,,,291.088,0.291
3/3/2020 16:00,solar,Solar Production,Solar,,,,-1134.927,-1.135
3/3/2020 17:00,a69d3ea2,Microwave,Microwave,,,,67.638,0.068
3/3/2020 17:00,mains,Total Usage,,,,,1090.653,1.091
3/3/2020 17:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 17:00,c4efa971,Fridge,Fridge,,,,63.198,0.063
3/3/2020 17:00,25c55a21,Dishwasher,Dishwasher,,,,199.118,0.199
3/3/2020 17:00,solar,Solar Production,Solar,,,,-78.459,-0.078
3/3/2020 18:00,a69d3ea2,Microwave,Microwave,,,,48.12,0.048
3/3/2020 18:00,mains,Total Usage,,,,,1137.569,1.138
3/3/2020 18:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 18:00,solar,Solar Production,Solar,,,,3.178,0.003
3/3/2020 19:00,mains,Total Usage,,,,,1208.521,1.209
3/3/2020 19:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 19:00,c4efa971,Fridge,Fridge,,,,8.991,0.009
3/3/2020 19:00,solar,Solar Production,Solar,,,,2.926,0.003
3/3/2020 20:00,mains,Total Usage,,,,,994.382,0.994
3/3/2020 20:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 20:00,solar,Solar Production,Solar,,,,2.378,0.002
3/3/2020 21:00,mains,Total Usage,,,,,1046.184,1.046
3/3/2020 21:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 21:00,c4efa971,Fridge,Fridge,,,,72.327,0.072
3/3/2020 21:00,solar,Solar Production,Solar,,,,2.897,0.003
3/3/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,32.261,0.032
3/3/2020 21:00,hgLq1FnZ,kasa plug,Smart Plug,,,,39.396,0.039
3/3/2020 22:00,mains,Total Usage,,,,,1805.075,1.805
3/3/2020 22:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 22:00,c4efa971,Fridge,Fridge,,,,53.22,0.053
3/3/2020 22:00,cfd74978,Furnace,Furnace,,,,553.721,0.554
3/3/2020 22:00,solar,Solar Production,Solar,,,,6.488,0.006
3/3/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,146.854,0.147
3/3/2020 22:00,hgLq1FnZ,kasa plug,Smart Plug,,,,25.779,0.026
3/3/2020 23:00,mains,Total Usage,,,,,1178.255,1.178
3/3/2020 23:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/3/2020 23:00,c4efa971,Fridge,Fridge,,,,84.897,0.085
3/3/2020 23:00,cfd74978,Furnace,Furnace,,,,369.829,0.37
3/3/2020 23:00,solar,Solar Production,Solar,,,,3.792,0.004
3/3/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,64.532,0.065
3/3/2020 23:00,hgLq1FnZ,kasa plug,Smart Plug,,,,14.858,0.015
3/4/2020 0:00,mains,Total Usage,,,,,659.888,0.66
3/4/2020 0:00,always_on,Always On,AlwaysOn,,,,417,0.417
3/4/2020 0:00,c4efa971,Fridge,Fridge,,,,66.316,0.066
3/4/2020 0:00,solar,Solar Production,Solar,,,,1.637,0.002
3/4/2020 0:00,hgLq1FnZ,kasa plug,Smart Plug,,,,29.72,0.03
3/4/2020 1:00,mains,Total Usage,,,,,1006.356,1.006
3/4/2020 1:00,always_on,Always On,AlwaysOn,,,,417.933,0.418
3/4/2020 1:00,c4efa971,Fridge,Fridge,,,,99.567,0.1
3/4/2020 1:00,cfd74978,Furnace,Furnace,,,,227.189,0.227
3/4/2020 1:00,solar,Solar Production,Solar,,,,3.117,0.003
3/4/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,39.567,0.04
3/4/2020 1:00,77639ae9,Portable Heater,Space Heater,,,,5.15,0.005
3/4/2020 1:00,hgLq1FnZ,kasa plug,Smart Plug,,,,80.242,0.08
3/4/2020 2:00,mains,Total Usage,,,,,1105.017,1.105
3/4/2020 2:00,always_on,Always On,AlwaysOn,,,,419,0.419
3/4/2020 2:00,c4efa971,Fridge,Fridge,,,,41.132,0.041
3/4/2020 2:00,cfd74978,Furnace,Furnace,,,,377.176,0.377
3/4/2020 2:00,solar,Solar Production,Solar,,,,3.758,0.004
3/4/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,65.215,0.065
3/4/2020 2:00,hgLq1FnZ,kasa plug,Smart Plug,,,,64.343,0.064
3/4/2020 3:00,mains,Total Usage,,,,,1036.494,1.036
3/4/2020 3:00,always_on,Always On,AlwaysOn,,,,419.933,0.42
3/4/2020 3:00,c4efa971,Fridge,Fridge,,,,0.294,0
3/4/2020 3:00,cfd74978,Furnace,Furnace,,,,228.553,0.229
3/4/2020 3:00,solar,Solar Production,Solar,,,,3.197,0.003
3/4/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,42.119,0.042
3/4/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,1.72,0.002
3/4/2020 3:00,hgLq1FnZ,kasa plug,Smart Plug,,,,103.911,0.104
3/4/2020 4:00,mains,Total Usage,,,,,866.961,0.867
3/4/2020 4:00,always_on,Always On,AlwaysOn,,,,421,0.421
3/4/2020 4:00,cfd74978,Furnace,Furnace,,,,148.623,0.149
3/4/2020 4:00,solar,Solar Production,Solar,,,,2.674,0.003
3/4/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,23.619,0.024
3/4/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,8.624,0.009
3/4/2020 4:00,hgLq1FnZ,kasa plug,Smart Plug,,,,107.306,0.107
3/4/2020 5:00,mains,Total Usage,,,,,894.072,0.894
3/4/2020 5:00,always_on,Always On,AlwaysOn,,,,422.7,0.423
3/4/2020 5:00,c4efa971,Fridge,Fridge,,,,103.302,0.103
3/4/2020 5:00,solar,Solar Production,Solar,,,,2.643,0.003
3/4/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,39.694,0.04
3/4/2020 5:00,hgLq1FnZ,kasa plug,Smart Plug,,,,229.404,0.229
3/4/2020 6:00,mains,Total Usage,,,,,766.393,0.766
3/4/2020 6:00,always_on,Always On,AlwaysOn,,,,421.216,0.421
3/4/2020 6:00,solar,Solar Production,Solar,,,,-348.883,-0.349
3/4/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,21.892,0.022
3/4/2020 6:00,hgLq1FnZ,kasa plug,Smart Plug,,,,227.61,0.228
3/4/2020 7:00,mains,Total Usage,,,,,1125.754,1.126
3/4/2020 7:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 7:00,c4efa971,Fridge,Fridge,,,,32.998,0.033
3/4/2020 7:00,cfd74978,Furnace,Furnace,,,,230.267,0.23
3/4/2020 7:00,solar,Solar Production,Solar,,,,-2674.907,-2.675
3/4/2020 7:00,63b2178f,Furnace1,Mystery Heat,,,,42.306,0.042
3/4/2020 7:00,77639ae9,Portable Heater,Space Heater,,,,18.454,0.018
3/4/2020 7:00,hgLq1FnZ,kasa plug,Smart Plug,,,,185.141,0.185
3/4/2020 8:00,79c90314,Oven,Oven,,,,7.19,0.007
3/4/2020 8:00,a69d3ea2,Microwave,Microwave,,,,14.906,0.015
3/4/2020 8:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,23.516,0.024
3/4/2020 8:00,mains,Total Usage,,,,,1676.432,1.676
3/4/2020 8:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 8:00,cfd74978,Furnace,Furnace,,,,449.881,0.45
3/4/2020 8:00,solar,Solar Production,Solar,,,,-4769.657,-4.77
3/4/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,74.847,0.075
3/4/2020 8:00,hgLq1FnZ,kasa plug,Smart Plug,,,,67.644,0.068
3/4/2020 9:00,a69d3ea2,Microwave,Microwave,,,,4.383,0.004
3/4/2020 9:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,65.635,0.066
3/4/2020 9:00,mains,Total Usage,,,,,4613.552,4.614
3/4/2020 9:00,always_on,Always On,AlwaysOn,,,,417.766,0.418
3/4/2020 9:00,cfd74978,Furnace,Furnace,,,,408.649,0.409
3/4/2020 9:00,solar,Solar Production,Solar,,,,-6128.834,-6.129
3/4/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,124.851,0.125
3/4/2020 9:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.78,0.001
3/4/2020 10:00,mains,Total Usage,,,,,4589.096,4.589
3/4/2020 10:00,always_on,Always On,AlwaysOn,,,,418,0.418
3/4/2020 10:00,solar,Solar Production,Solar,,,,-6854.345,-6.854
3/4/2020 10:00,63b2178f,Furnace1,Mystery Heat,,,,149.7,0.15
3/4/2020 10:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.786,0.001
3/4/2020 11:00,mains,Total Usage,,,,,4451.927,4.452
3/4/2020 11:00,always_on,Always On,AlwaysOn,,,,418,0.418
3/4/2020 11:00,solar,Solar Production,Solar,,,,-6825.89,-6.826
3/4/2020 11:00,62987bff,Dryer,Dryer,,,,1544.443,1.544
3/4/2020 11:00,c947eccb,Motor 1,Mystery Motor,,,,89.079,0.089
3/4/2020 11:00,63b2178f,Furnace1,Mystery Heat,,,,69.901,0.07
3/4/2020 11:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.78,0.001
3/4/2020 12:00,mains,Total Usage,,,,,2310.456,2.31
3/4/2020 12:00,always_on,Always On,AlwaysOn,,,,418,0.418
3/4/2020 12:00,c4efa971,Fridge,Fridge,,,,3.45,0.003
3/4/2020 12:00,cfd74978,Furnace,Furnace,,,,108.352,0.108
3/4/2020 12:00,solar,Solar Production,Solar,,,,-6774.853,-6.775
3/4/2020 12:00,62987bff,Dryer,Dryer,,,,84.725,0.085
3/4/2020 12:00,c947eccb,Motor 1,Mystery Motor,,,,169.121,0.169
3/4/2020 12:00,63b2178f,Furnace1,Mystery Heat,,,,19.957,0.02
3/4/2020 12:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.786,0.001
3/4/2020 13:00,mains,Total Usage,,,,,2078.918,2.079
3/4/2020 13:00,always_on,Always On,AlwaysOn,,,,418.716,0.419
3/4/2020 13:00,c4efa971,Fridge,Fridge,,,,21.216,0.021
3/4/2020 13:00,cfd74978,Furnace,Furnace,,,,67.24,0.067
3/4/2020 13:00,25c55a21,Dishwasher,Dishwasher,,,,356.443,0.356
3/4/2020 13:00,solar,Solar Production,Solar,,,,-4909.732,-4.91
3/4/2020 13:00,62987bff,Dryer,Dryer,,,,2.764,0.003
3/4/2020 13:00,c947eccb,Motor 1,Mystery Motor,,,,8.568,0.009
3/4/2020 13:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.784,0.001
3/4/2020 14:00,a69d3ea2,Microwave,Microwave,,,,88.896,0.089
3/4/2020 14:00,mains,Total Usage,,,,,3369.696,3.37
3/4/2020 14:00,always_on,Always On,AlwaysOn,,,,419,0.419
3/4/2020 14:00,25c55a21,Dishwasher,Dishwasher,,,,577.604,0.578
3/4/2020 14:00,solar,Solar Production,Solar,,,,-4388.4,-4.388
3/4/2020 14:00,62987bff,Dryer,Dryer,,,,1402.824,1.403
3/4/2020 14:00,c947eccb,Motor 1,Mystery Motor,,,,165.002,0.165
3/4/2020 14:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.784,0.001
3/4/2020 15:00,mains,Total Usage,,,,,3015.411,3.015
3/4/2020 15:00,always_on,Always On,AlwaysOn,,,,419,0.419
3/4/2020 15:00,solar,Solar Production,Solar,,,,-3266.255,-3.266
3/4/2020 15:00,e5c541e5,Dryer - Small,Mystery Heat,,,,211.198,0.211
3/4/2020 15:00,62987bff,Dryer,Dryer,,,,56.463,0.056
3/4/2020 15:00,c947eccb,Motor 1,Mystery Motor,,,,165.997,0.166
3/4/2020 15:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.785,0.001
3/4/2020 16:00,mains,Total Usage,,,,,1626.602,1.627
3/4/2020 16:00,always_on,Always On,AlwaysOn,,,,418.233,0.418
3/4/2020 16:00,solar,Solar Production,Solar,,,,-1488.991,-1.489
3/4/2020 16:00,e5c541e5,Dryer - Small,Mystery Heat,,,,211.186,0.211
3/4/2020 16:00,c947eccb,Motor 1,Mystery Motor,,,,119.371,0.119
3/4/2020 16:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.781,0.001
3/4/2020 17:00,a69d3ea2,Microwave,Microwave,,,,40.32,0.04
3/4/2020 17:00,mains,Total Usage,,,,,836.029,0.836
3/4/2020 17:00,always_on,Always On,AlwaysOn,,,,416.95,0.417
3/4/2020 17:00,solar,Solar Production,Solar,,,,-85.744,-0.086
3/4/2020 17:00,e5c541e5,Dryer - Small,Mystery Heat,,,,9.532,0.01
3/4/2020 17:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.779,0.001
3/4/2020 18:00,mains,Total Usage,,,,,877.654,0.878
3/4/2020 18:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 18:00,c4efa971,Fridge,Fridge,,,,29.41,0.029
3/4/2020 18:00,solar,Solar Production,Solar,,,,3.143,0.003
3/4/2020 18:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.787,0.001
3/4/2020 19:00,mains,Total Usage,,,,,972.919,0.973
3/4/2020 19:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 19:00,c4efa971,Fridge,Fridge,,,,71.142,0.071
3/4/2020 19:00,solar,Solar Production,Solar,,,,2.624,0.003
3/4/2020 19:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.793,0.001
3/4/2020 20:00,a69d3ea2,Microwave,Microwave,,,,89.459,0.089
3/4/2020 20:00,mains,Total Usage,,,,,1386.949,1.387
3/4/2020 20:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 20:00,c4efa971,Fridge,Fridge,,,,39.316,0.039
3/4/2020 20:00,solar,Solar Production,Solar,,,,4.215,0.004
3/4/2020 20:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.801,0.001
3/4/2020 21:00,mains,Total Usage,,,,,1305.487,1.305
3/4/2020 21:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 21:00,c4efa971,Fridge,Fridge,,,,9.233,0.009
3/4/2020 21:00,cfd74978,Furnace,Furnace,,,,227.707,0.228
3/4/2020 21:00,solar,Solar Production,Solar,,,,3.774,0.004
3/4/2020 21:00,63b2178f,Furnace1,Mystery Heat,,,,39.609,0.04
3/4/2020 21:00,hgLq1FnZ,kasa plug,Smart Plug,,,,0.808,0.001
3/4/2020 22:00,mains,Total Usage,,,,,1266.816,1.267
3/4/2020 22:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 22:00,c4efa971,Fridge,Fridge,,,,104.855,0.105
3/4/2020 22:00,cfd74978,Furnace,Furnace,,,,423.884,0.424
3/4/2020 22:00,solar,Solar Production,Solar,,,,4.056,0.004
3/4/2020 22:00,63b2178f,Furnace1,Mystery Heat,,,,70.206,0.07
3/4/2020 22:00,hgLq1FnZ,kasa plug,Smart Plug,,,,5.383,0.005
3/4/2020 23:00,mains,Total Usage,,,,,839.115,0.839
3/4/2020 23:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/4/2020 23:00,c4efa971,Fridge,Fridge,,,,15.949,0.016
3/4/2020 23:00,cfd74978,Furnace,Furnace,,,,134.468,0.134
3/4/2020 23:00,solar,Solar Production,Solar,,,,2.208,0.002
3/4/2020 23:00,63b2178f,Furnace1,Mystery Heat,,,,24.136,0.024
3/4/2020 23:00,hgLq1FnZ,kasa plug,Smart Plug,,,,29.581,0.03
3/5/2020 0:00,mains,Total Usage,,,,,736.732,0.737
3/5/2020 0:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 0:00,c4efa971,Fridge,Fridge,,,,82.799,0.083
3/5/2020 0:00,solar,Solar Production,Solar,,,,2.223,0.002
3/5/2020 0:00,hgLq1FnZ,kasa plug,Smart Plug,,,,90.282,0.09
3/5/2020 1:00,mains,Total Usage,,,,,1021.198,1.021
3/5/2020 1:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 1:00,solar,Solar Production,Solar,,,,3.3,0.003
3/5/2020 1:00,63b2178f,Furnace1,Mystery Heat,,,,44.055,0.044
3/5/2020 1:00,hgLq1FnZ,kasa plug,Smart Plug,,,,76.569,0.077
3/5/2020 2:00,mains,Total Usage,,,,,1092.946,1.093
3/5/2020 2:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 2:00,c4efa971,Fridge,Fridge,,,,104.268,0.104
3/5/2020 2:00,cfd74978,Furnace,Furnace,,,,335.924,0.336
3/5/2020 2:00,solar,Solar Production,Solar,,,,3.536,0.004
3/5/2020 2:00,63b2178f,Furnace1,Mystery Heat,,,,59.064,0.059
3/5/2020 2:00,77639ae9,Portable Heater,Space Heater,,,,0.565,0.001
3/5/2020 2:00,hgLq1FnZ,kasa plug,Smart Plug,,,,62.928,0.063
3/5/2020 3:00,mains,Total Usage,,,,,996.035,0.996
3/5/2020 3:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 3:00,c4efa971,Fridge,Fridge,,,,1.07,0.001
3/5/2020 3:00,cfd74978,Furnace,Furnace,,,,270.758,0.271
3/5/2020 3:00,solar,Solar Production,Solar,,,,3.827,0.004
3/5/2020 3:00,63b2178f,Furnace1,Mystery Heat,,,,48.814,0.049
3/5/2020 3:00,77639ae9,Portable Heater,Space Heater,,,,0.565,0.001
3/5/2020 3:00,hgLq1FnZ,kasa plug,Smart Plug,,,,98.798,0.099
3/5/2020 4:00,mains,Total Usage,,,,,1007.48,1.007
3/5/2020 4:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 4:00,c4efa971,Fridge,Fridge,,,,80.217,0.08
3/5/2020 4:00,cfd74978,Furnace,Furnace,,,,245.929,0.246
3/5/2020 4:00,solar,Solar Production,Solar,,,,3.724,0.004
3/5/2020 4:00,63b2178f,Furnace1,Mystery Heat,,,,41.851,0.042
3/5/2020 4:00,77639ae9,Portable Heater,Space Heater,,,,8.617,0.009
3/5/2020 4:00,hgLq1FnZ,kasa plug,Smart Plug,,,,85.228,0.085
3/5/2020 5:00,mains,Total Usage,,,,,1127.119,1.127
3/5/2020 5:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 5:00,cfd74978,Furnace,Furnace,,,,371.874,0.372
3/5/2020 5:00,solar,Solar Production,Solar,,,,4.222,0.004
3/5/2020 5:00,63b2178f,Furnace1,Mystery Heat,,,,64.844,0.065
3/5/2020 5:00,77639ae9,Portable Heater,Space Heater,,,,6.347,0.006
3/5/2020 5:00,hgLq1FnZ,kasa plug,Smart Plug,,,,116.624,0.117
3/5/2020 6:00,mains,Total Usage,,,,,1135.612,1.136
3/5/2020 6:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 6:00,cfd74978,Furnace,Furnace,,,,230.183,0.23
3/5/2020 6:00,solar,Solar Production,Solar,,,,-366.362,-0.366
3/5/2020 6:00,63b2178f,Furnace1,Mystery Heat,,,,33.285,0.033
3/5/2020 6:00,77639ae9,Portable Heater,Space Heater,,,,13.825,0.014
3/5/2020 6:00,hgLq1FnZ,kasa plug,Smart Plug,,,,211.125,0.211
3/5/2020 7:00,a69d3ea2,Microwave,Microwave,,,,19.29,0.019
3/5/2020 7:00,mains,Total Usage,,,,,2585.134,2.585
3/5/2020 7:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 7:00,cfd74978,Furnace,Furnace,,,,569.387,0.569
3/5/2020 7:00,solar,Solar Production,Solar,,,,-2692.442,-2.692
3/5/2020 7:00,hgLq1FnZ,kasa plug,Smart Plug,,,,17.786,0.018
3/5/2020 8:00,mains,Total Usage,,,,,4332.253,4.332
3/5/2020 8:00,always_on,Always On,AlwaysOn,,,,416,0.416
3/5/2020 8:00,c4efa971,Fridge,Fridge,,,,43.66,0.044
3/5/2020 8:00,cfd74978,Furnace,Furnace,,,,338.687,0.339
3/5/2020 8:00,solar,Solar Production,Solar,,,,-4735.292,-4.735
3/5/2020 8:00,63b2178f,Furnace1,Mystery Heat,,,,58.131,0.058
3/5/2020 9:00,mains,Total Usage,,,,,1831.257,1.831
3/5/2020 9:00,always_on,Always On,AlwaysOn,,,,415.783,0.416
3/5/2020 9:00,solar,Solar Production,Solar,,,,-6184.296,-6.184
3/5/2020 9:00,63b2178f,Furnace1,Mystery Heat,,,,63.274,0.063
3/5/2020 10:00,6ce5fddc,Pressure cooker ,Other Appliance,,,,26.27,0.026
